epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,246.123,2.11502,2.02013,2.0947,0.09691,0.12,0.05481,0.01243,3.2556,3.13416,3.62373,0.0015908,0.0015908,0.0015908
64,249.105,2.02432,2.07069,2.12891,0.12126,0.25333,0.07704,0.01941,3.04725,2.87595,3.26387,0.0015842,0.0015842,0.0015842
65,252.074,2.05908,2.04429,2.15736,0.12126,0.25333,0.07704,0.01941,3.04725,2.87595,3.26387,0.0015776,0.0015776,0.0015776
66,255.348,2.0542,2.04488,2.04106,0.13458,0.32,0.1073,0.02744,2.90771,2.70043,3.15674,0.001571,0.001571,0.001571
67,260.067,1.97029,1.9944,2.06392,0.17118,0.24,0.10458,0.02457,3.08417,2.82399,3.53453,0.0015644,0.0015644,0.0015644
68,263.097,2.01162,1.89012,1.99289,0.1694,0.22667,0.09992,0.02171,3.14906,3.18125,3.44822,0.0015578,0.0015578,0.0015578
69,266.064,2.00835,1.89709,1.99547,0.1694,0.22667,0.09992,0.02171,3.14906,3.18125,3.44822,0.0015512,0.0015512,0.0015512
70,271.798,2.03599,1.89392,2.02953,0.12448,0.18667,0.06087,0.01338,3.17214,3.91403,3.43183,0.0015446,0.0015446,0.0015446
71,274.787,1.95782,1.81774,1.96349,0.07165,0.32,0.04609,0.01025,2.99791,3.7448,3.19346,0.001538,0.001538,0.001538
72,277.804,1.96823,1.99708,2.01703,0.05439,0.25333,0.03711,0.0086,3.12466,3.33226,3.33254,0.0015314,0.0015314,0.0015314
73,280.891,1.97078,1.82673,1.99816,0.05439,0.25333,0.03711,0.0086,3.12466,3.33226,3.33254,0.0015248,0.0015248,0.0015248
74,284.344,1.96818,1.95882,2.03753,0.0804,0.24,0.05363,0.01094,3.20371,3.32545,3.48527,0.0015182,0.0015182,0.0015182
75,290.231,1.89088,1.91169,1.98378,0.15266,0.17333,0.09049,0.0178,3.23267,3.26162,3.61603,0.0015116,0.0015116,0.0015116
76,293.254,1.97572,1.8288,1.99087,0.15052,0.24,0.09833,0.01919,3.1623,3.19207,3.60604,0.001505,0.001505,0.001505
77,296.282,1.90146,1.8543,1.91926,0.15052,0.24,0.09833,0.01919,3.1623,3.19207,3.60604,0.0014984,0.0014984,0.0014984
78,299.789,1.8762,1.81822,1.96158,0.13937,0.2,0.0808,0.01616,3.09338,3.67623,3.50171,0.0014918,0.0014918,0.0014918
79,303.985,1.91834,1.8319,2.01624,0.06108,0.25333,0.03497,0.0066,3.1389,4.23643,3.52574,0.0014852,0.0014852,0.0014852
80,307.022,1.95664,1.82737,1.94849,0.05131,0.18667,0.02428,0.00516,2.97196,4.3649,3.26862,0.0014786,0.0014786,0.0014786
81,310.048,1.90314,1.74029,1.94296,0.05131,0.18667,0.02428,0.00516,2.97196,4.3649,3.26862,0.001472,0.001472,0.001472
82,313.762,1.79897,1.70504,1.90239,0.06855,0.24927,0.03579,0.00861,2.96924,3.62235,3.18238,0.0014654,0.0014654,0.0014654
83,316.913,1.85686,1.76527,2.02655,0.15765,0.25333,0.07002,0.01508,2.90758,3.27647,3.04766,0.0014588,0.0014588,0.0014588
84,322.916,1.8874,1.77971,1.94341,0.0996,0.28,0.076,0.01918,2.83116,3.4068,3.02324,0.0014522,0.0014522,0.0014522
85,326.058,1.77738,1.71375,1.82341,0.0996,0.28,0.076,0.01918,2.83116,3.4068,3.02324,0.0014456,0.0014456,0.0014456
86,329.52,1.80711,1.61505,1.84097,0.15543,0.24,0.09652,0.02666,2.87776,3.59835,3.1726,0.001439,0.001439,0.001439
87,335.3,1.92166,1.76011,1.95518,0.13351,0.25333,0.10743,0.03384,2.75154,3.31481,3.09183,0.0014324,0.0014324,0.0014324
88,338.974,1.7869,1.70684,1.92052,0.15756,0.33918,0.12192,0.03342,2.85559,3.49395,3.34044,0.0014258,0.0014258,0.0014258
89,342.643,1.82975,1.65677,1.90399,0.15756,0.33918,0.12192,0.03342,2.85559,3.49395,3.34044,0.0014192,0.0014192,0.0014192
90,345.944,1.80655,1.77179,1.96632,0.16263,0.21333,0.08927,0.0205,3.03141,4.71104,3.77445,0.0014126,0.0014126,0.0014126
91,351.556,1.83114,1.6958,1.88935,0.09903,0.09333,0.04726,0.01179,3.25408,4.42585,3.99937,0.001406,0.001406,0.001406
92,354.761,1.85533,1.6166,1.91827,0.11438,0.21333,0.06553,0.0207,3.1819,3.58907,3.80429,0.0013994,0.0013994,0.0013994
93,358.237,1.7711,1.61809,1.86901,0.11438,0.21333,0.06553,0.0207,3.1819,3.58907,3.80429,0.0013928,0.0013928,0.0013928
94,363.979,1.74885,1.59485,1.80956,0.19406,0.21333,0.12447,0.03002,3.04022,3.08555,3.56571,0.0013862,0.0013862,0.0013862
95,367.001,1.88844,1.55647,1.8945,0.14719,0.26667,0.12717,0.03497,2.96344,3.04114,3.48821,0.0013796,0.0013796,0.0013796
96,370.824,1.7224,1.61472,1.84301,0.17397,0.21333,0.09729,0.03039,3.08881,3.29192,3.65883,0.001373,0.001373,0.001373
97,374.106,1.59896,1.48387,1.72964,0.17397,0.21333,0.09729,0.03039,3.08881,3.29192,3.65883,0.0013664,0.0013664,0.0013664
98,377.155,1.76644,1.57274,1.84571,0.11934,0.21333,0.08065,0.02183,3.17188,3.72097,3.62206,0.0013598,0.0013598,0.0013598
99,380.378,1.73531,1.49619,1.77907,0.10361,0.12,0.05794,0.01934,3.21357,4.29034,3.52958,0.0013532,0.0013532,0.0013532
100,386.646,1.72546,1.55985,1.80742,0.0602,0.28,0.05583,0.01827,3.15544,4.21203,3.49516,0.0013466,0.0013466,0.0013466
101,389.611,1.65748,1.53866,1.8275,0.0602,0.28,0.05583,0.01827,3.15544,4.21203,3.49516,0.00134,0.00134,0.00134
102,394.584,1.70789,1.47313,1.77889,0.18761,0.16,0.09151,0.02688,2.94047,3.73371,3.32116,0.0013334,0.0013334,0.0013334
103,397.96,1.65255,1.44344,1.72472,0.174,0.33333,0.12415,0.03314,2.89016,2.96537,3.28367,0.0013268,0.0013268,0.0013268
104,401.483,1.61652,1.45438,1.66751,0.26126,0.33333,0.15032,0.03443,3.03919,2.70849,3.50244,0.0013202,0.0013202,0.0013202
105,404.501,1.67519,1.46012,1.83383,0.26126,0.33333,0.15032,0.03443,3.03919,2.70849,3.50244,0.0013136,0.0013136,0.0013136
106,407.52,1.61117,1.42683,1.70521,0.29012,0.37333,0.19854,0.0457,2.95329,2.52331,3.44943,0.001307,0.001307,0.001307
107,413.961,1.56567,1.37094,1.71162,0.27391,0.41333,0.20895,0.04367,2.91453,2.53573,3.42932,0.0013004,0.0013004,0.0013004
108,417.102,1.70511,1.51386,1.88358,0.29529,0.40788,0.20897,0.04607,2.92226,2.50068,3.33623,0.0012938,0.0012938,0.0012938
109,423.511,1.59036,1.40198,1.72751,0.29529,0.40788,0.20897,0.04607,2.92226,2.50068,3.33623,0.0012872,0.0012872,0.0012872
110,428.778,1.7266,1.45112,1.83223,0.27277,0.29333,0.16655,0.03989,2.90993,2.74211,3.36775,0.0012806,0.0012806,0.0012806
111,431.814,1.49589,1.33466,1.7255,0.22067,0.28,0.13266,0.03356,3.00792,2.76901,3.41301,0.001274,0.001274,0.001274
112,434.862,1.55364,1.32911,1.62319,0.28273,0.34667,0.14972,0.039,3.0041,2.81443,3.43392,0.0012674,0.0012674,0.0012674
113,437.929,1.55981,1.40094,1.70987,0.28273,0.34667,0.14972,0.039,3.0041,2.81443,3.43392,0.0012608,0.0012608,0.0012608
114,443.809,1.59214,1.31805,1.63115,0.32015,0.30768,0.20406,0.05175,3.02708,2.72243,3.65744,0.0012542,0.0012542,0.0012542
115,448.566,1.5339,1.26496,1.64957,0.35809,0.25333,0.18235,0.04325,3.08954,2.81425,3.80313,0.0012476,0.0012476,0.0012476
116,451.796,1.51534,1.31986,1.68417,0.19629,0.30288,0.12669,0.03208,3.09697,3.02633,3.8658,0.001241,0.001241,0.001241
117,455.383,1.61439,1.27718,1.66725,0.19629,0.30288,0.12669,0.03208,3.09697,3.02633,3.8658,0.0012344,0.0012344,0.0012344
118,459.435,1.49305,1.27931,1.66604,0.2266,0.26667,0.10751,0.02717,3.13434,2.95858,3.88867,0.0012278,0.0012278,0.0012278
119,462.406,1.48775,1.23424,1.6074,0.20661,0.18667,0.10154,0.0268,3.12229,2.81766,3.88025,0.0012212,0.0012212,0.0012212
120,465.466,1.6069,1.31983,1.70493,0.15889,0.32,0.09794,0.02297,3.15495,2.63587,3.81755,0.0012146,0.0012146,0.0012146
121,470.461,1.47449,1.27326,1.69622,0.15889,0.32,0.09794,0.02297,3.15495,2.63587,3.81755,0.001208,0.001208,0.001208
122,473.567,1.52266,1.22596,1.63443,0.24634,0.36,0.12719,0.02901,3.13838,2.41619,3.78812,0.0012014,0.0012014,0.0012014
123,476.667,1.53202,1.2227,1.6497,0.2151,0.34667,0.12211,0.02804,3.06021,2.60827,3.68084,0.0011948,0.0011948,0.0011948
124,479.928,1.4827,1.23953,1.65168,0.28734,0.33333,0.13629,0.0304,2.9864,2.77817,3.46795,0.0011882,0.0011882,0.0011882
125,483.523,1.5097,1.2305,1.67191,0.28734,0.33333,0.13629,0.0304,2.9864,2.77817,3.46795,0.0011816,0.0011816,0.0011816
126,489.034,1.4955,1.27275,1.73125,0.30402,0.30871,0.19983,0.05537,2.80191,2.53519,3.20779,0.001175,0.001175,0.001175
127,492.795,1.50748,1.21809,1.60658,0.27046,0.33333,0.20411,0.05432,2.85549,2.4216,3.30385,0.0011684,0.0011684,0.0011684
128,496.403,1.49719,1.18567,1.67229,0.26915,0.33333,0.20652,0.06021,2.88569,2.40795,3.37838,0.0011618,0.0011618,0.0011618
129,505.221,1.48224,1.22875,1.65694,0.26915,0.33333,0.20652,0.06021,2.88569,2.40795,3.37838,0.0011552,0.0011552,0.0011552
130,509.355,1.45112,1.17509,1.5497,0.31486,0.30667,0.16914,0.04161,2.90673,2.44892,3.29488,0.0011486,0.0011486,0.0011486
131,513.031,1.55722,1.20539,1.61497,0.26567,0.38667,0.16633,0.04392,2.88107,2.47319,3.22338,0.001142,0.001142,0.001142
132,516.157,1.34271,1.18037,1.55134,0.29699,0.33333,0.19428,0.0545,2.83106,2.30977,3.2855,0.0011354,0.0011354,0.0011354
133,521.701,1.40606,1.1953,1.57149,0.29699,0.33333,0.19428,0.0545,2.83106,2.30977,3.2855,0.0011288,0.0011288,0.0011288
134,525.554,1.38057,1.15931,1.58554,0.30072,0.38994,0.19652,0.05425,2.85126,2.23817,3.35966,0.0011222,0.0011222,0.0011222
135,528.868,1.32236,1.16551,1.51544,0.27943,0.34667,0.17902,0.0576,2.87475,2.25215,3.42675,0.0011156,0.0011156,0.0011156
136,534.05,1.38216,1.16841,1.58289,0.36431,0.34667,0.21251,0.06542,2.92588,2.23133,3.45872,0.001109,0.001109,0.001109
137,539.689,1.26966,1.06083,1.46946,0.36431,0.34667,0.21251,0.06542,2.92588,2.23133,3.45872,0.0011024,0.0011024,0.0011024
138,546.38,1.33479,1.08131,1.51624,0.36752,0.32,0.21303,0.06372,2.86256,2.38851,3.37148,0.0010958,0.0010958,0.0010958
139,549.662,1.38542,1.05487,1.55506,0.32896,0.33333,0.22177,0.06585,2.89055,2.43621,3.45521,0.0010892,0.0010892,0.0010892
140,554.453,1.39573,1.118,1.59612,0.44377,0.31915,0.23883,0.06766,2.81562,2.50785,3.31504,0.0010826,0.0010826,0.0010826
141,560.577,1.38324,1.0443,1.48674,0.44377,0.31915,0.23883,0.06766,2.81562,2.50785,3.31504,0.001076,0.001076,0.001076
142,567.074,1.36158,1.06601,1.49177,0.30328,0.38667,0.21856,0.05899,2.90465,2.52758,3.39228,0.0010694,0.0010694,0.0010694
143,570.515,1.3552,1.05847,1.48533,0.30334,0.33333,0.20278,0.05777,2.90203,2.67083,3.38772,0.0010628,0.0010628,0.0010628
144,576.941,1.30197,1.02863,1.43944,0.27564,0.30667,0.19248,0.0509,2.90881,2.69233,3.45429,0.0010562,0.0010562,0.0010562
145,580.057,1.30029,1.00232,1.45689,0.27564,0.30667,0.19248,0.0509,2.90881,2.69233,3.45429,0.0010496,0.0010496,0.0010496
146,583.611,1.2811,0.98259,1.52786,0.34906,0.24,0.17799,0.04596,3.03513,2.60627,3.61428,0.001043,0.001043,0.001043
147,587.431,1.28897,1.02812,1.42399,0.2366,0.38433,0.17529,0.04205,2.98622,2.59679,3.55948,0.0010364,0.0010364,0.0010364
148,591.394,1.39759,1.07065,1.50177,0.3017,0.18667,0.14516,0.03516,3.11529,2.51442,3.81042,0.0010298,0.0010298,0.0010298
149,594.609,1.22727,0.99731,1.45572,0.3017,0.18667,0.14516,0.03516,3.11529,2.51442,3.81042,0.0010232,0.0010232,0.0010232
150,598.224,1.27919,0.96047,1.45733,0.22956,0.29333,0.16964,0.04296,3.14561,2.53565,3.91487,0.0010166,0.0010166,0.0010166
