epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4642.51,1.26042,1.23342,1.22306,0.55407,0.45455,0.42947,0.16911,2.38002,2.62142,2.30897,0.000456863,0.000456863,0.000456863
43,4682.95,1.19192,1.22589,1.16354,0.5338,0.46843,0.4464,0.17753,2.44766,2.48831,2.37731,0.00044925,0.00044925,0.00044925
44,4732.88,1.15634,1.20596,1.15566,0.53567,0.48485,0.44815,0.1942,2.38876,2.61235,2.3631,0.000441637,0.000441637,0.000441637
45,4784.2,1.18704,1.216,1.19678,0.61729,0.39107,0.40439,0.18551,2.39098,2.76103,2.37402,0.000434024,0.000434024,0.000434024
46,4833.44,1.12824,1.1645,1.14221,0.61602,0.40909,0.38588,0.17334,2.42576,2.82058,2.39975,0.000426411,0.000426411,0.000426411
47,4880.7,1.10134,1.06368,1.13563,0.64216,0.39394,0.38134,0.15877,2.43915,2.80101,2.46847,0.000418797,0.000418797,0.000418797
48,4927.27,1.11074,1.13738,1.15791,0.54125,0.45455,0.37638,0.14851,2.43771,2.94503,2.40745,0.000411184,0.000411184,0.000411184
49,4975.32,1.19118,1.13787,1.17551,0.59539,0.43939,0.42011,0.16624,2.50445,2.85489,2.46864,0.000403571,0.000403571,0.000403571
50,5023.42,1.14632,1.1706,1.14601,0.57571,0.43939,0.41846,0.15924,2.56245,2.75086,2.51685,0.000395958,0.000395958,0.000395958
51,5071.11,1.2284,1.16234,1.17672,0.5229,0.40909,0.36418,0.14997,2.64933,2.59927,2.63132,0.000388345,0.000388345,0.000388345
52,5119.97,1.06067,1.06229,1.12252,0.58841,0.4697,0.44958,0.17181,2.53555,2.48038,2.51528,0.000380732,0.000380732,0.000380732
53,5167.9,1.09748,1.06847,1.09722,0.53001,0.45455,0.41582,0.17842,2.50384,2.40169,2.49112,0.000373119,0.000373119,0.000373119
54,5208.96,1.03769,0.99816,1.09211,0.63152,0.43939,0.43544,0.18447,2.54488,2.30332,2.59961,0.000365506,0.000365506,0.000365506
55,5246.19,1.04268,1.03075,1.1114,0.62336,0.48485,0.48609,0.19411,2.53278,2.40174,2.69602,0.000357893,0.000357893,0.000357893
56,5292.47,1.09518,1.17155,1.17627,0.63757,0.4697,0.45177,0.15102,2.46275,2.6592,2.55401,0.00035028,0.00035028,0.00035028
57,5341.17,1.08364,1.05933,1.06728,0.62962,0.42424,0.43367,0.147,2.4845,2.70292,2.56186,0.000342666,0.000342666,0.000342666
58,5389.89,1.05765,1.04464,1.0839,0.51018,0.48928,0.40452,0.14622,2.47241,2.7422,2.50135,0.000335053,0.000335053,0.000335053
59,5439.48,1.1332,1.07987,1.12862,0.52844,0.51515,0.42562,0.14891,2.45949,2.69892,2.51724,0.00032744,0.00032744,0.00032744
60,5484.53,0.95455,1.02589,1.08268,0.55769,0.39394,0.36958,0.14339,2.46327,2.88951,2.52631,0.000319827,0.000319827,0.000319827
61,5523.51,1.04209,1.00554,1.11543,0.50902,0.40909,0.33944,0.14045,2.48344,2.95685,2.60666,0.000312214,0.000312214,0.000312214
62,5561.71,1.04751,1.00074,1.07651,0.53795,0.43939,0.34861,0.14682,2.46495,3.0155,2.71803,0.000304601,0.000304601,0.000304601
63,5599.7,1.04077,0.99398,1.08819,0.57415,0.43939,0.36125,0.14792,2.49822,2.99909,2.80558,0.000296988,0.000296988,0.000296988
64,5638.78,1.04449,0.98501,1.07235,0.52874,0.4697,0.33443,0.13902,2.33232,3.01659,2.34727,0.000289375,0.000289375,0.000289375
65,5677.25,0.96921,0.95475,1.06024,0.4842,0.39831,0.304,0.13097,2.4409,2.9015,2.32897,0.000281762,0.000281762,0.000281762
66,5716.58,0.96272,0.96888,1.04439,0.47879,0.40909,0.32081,0.12892,2.48587,2.78921,2.31327,0.000274148,0.000274148,0.000274148
67,5755.02,1.05866,1.05855,1.12277,0.45642,0.44532,0.33049,0.13067,2.42163,2.68643,2.2578,0.000266535,0.000266535,0.000266535
68,5793.26,0.95397,0.97999,1.03868,0.47502,0.39394,0.3612,0.15188,2.27077,2.82553,2.26615,0.000258922,0.000258922,0.000258922
69,5831.72,1.01391,1.0392,1.04824,0.52767,0.39394,0.37817,0.14575,2.31801,2.7418,2.33193,0.000251309,0.000251309,0.000251309
70,5870.49,0.96556,0.94936,1.02931,0.53332,0.39394,0.35507,0.14155,2.47119,2.47882,2.513,0.000243696,0.000243696,0.000243696
71,5908.56,0.9245,0.92766,1.01215,0.53399,0.38201,0.33984,0.13312,2.54985,2.43677,2.58909,0.000236083,0.000236083,0.000236083
72,5945.45,0.91477,0.91089,1.0113,0.52499,0.39394,0.35573,0.13188,2.50491,2.55631,2.55938,0.00022847,0.00022847,0.00022847
73,5983.57,0.89015,0.86936,0.99586,0.59409,0.33333,0.32541,0.13156,2.44961,2.72025,2.55582,0.000220857,0.000220857,0.000220857
74,6021.28,0.90138,0.86876,1.00357,0.60912,0.31818,0.31775,0.13704,2.4322,2.7692,2.56999,0.000213244,0.000213244,0.000213244
75,6060.31,0.83589,0.87786,0.98699,0.59174,0.37879,0.35566,0.13997,2.45188,2.77534,2.6055,0.000205631,0.000205631,0.000205631
76,6098.62,0.86531,0.93422,1.02557,0.62261,0.36364,0.34587,0.13456,2.46879,2.7157,2.60429,0.000198018,0.000198018,0.000198018
77,6137.31,0.91272,0.86634,1.01915,0.60127,0.36364,0.35203,0.13601,2.45494,2.74779,2.57199,0.000190404,0.000190404,0.000190404
78,6174.51,0.8791,0.87426,1.00088,0.5877,0.34848,0.32611,0.13792,2.44602,2.77628,2.5393,0.000182791,0.000182791,0.000182791
79,6212.35,0.87792,0.89722,1.00128,0.61639,0.33333,0.33884,0.14667,2.45477,2.73863,2.54922,0.000175178,0.000175178,0.000175178
80,6251.3,0.90226,0.91368,0.99338,0.43025,0.40909,0.34629,0.15034,2.5255,2.57129,2.63517,0.000167565,0.000167565,0.000167565
81,6290.09,0.85791,0.88135,1.0048,0.46495,0.40818,0.35113,0.14773,2.53097,2.55539,2.62426,0.000159952,0.000159952,0.000159952
82,6328.85,0.8937,0.90774,1.00432,0.43995,0.39394,0.34056,0.14988,2.52672,2.5654,2.64068,0.000152339,0.000152339,0.000152339
83,6366.87,0.83938,0.85681,0.99886,0.47817,0.42424,0.37901,0.14755,2.52874,2.56314,2.65403,0.000144726,0.000144726,0.000144726
84,6403.79,0.78126,0.81257,0.95523,0.51476,0.4697,0.39353,0.15678,2.46727,2.6452,2.66399,0.000137113,0.000137113,0.000137113
85,6441.3,0.8351,0.85872,0.98636,0.5002,0.45455,0.41015,0.16493,2.47585,2.63461,2.67583,0.0001295,0.0001295,0.0001295
86,6478.44,0.79597,0.84764,0.98736,0.51147,0.4697,0.43096,0.17366,2.49366,2.56577,2.71126,0.000121887,0.000121887,0.000121887
87,6518.36,0.87105,0.84179,1.02004,0.49498,0.46041,0.42211,0.17482,2.51167,2.53021,2.68792,0.000114273,0.000114273,0.000114273
88,6555.43,0.84468,0.8342,0.99081,0.53798,0.4697,0.43639,0.1812,2.49368,2.47836,2.71728,0.00010666,0.00010666,0.00010666
89,6594.38,0.78974,0.8231,0.98582,0.55091,0.48485,0.43792,0.1795,2.48033,2.47915,2.758,9.90472e-05,9.90472e-05,9.90472e-05
90,6631.42,0.76364,0.84347,0.97057,0.54461,0.4893,0.43488,0.1777,2.47187,2.50406,2.77572,9.14341e-05,9.14341e-05,9.14341e-05
91,6669.14,0.87918,1.09305,1.001,0.53896,0.48485,0.43355,0.17686,2.50442,2.47229,2.82587,8.3821e-05,8.3821e-05,8.3821e-05
92,6708.1,0.83048,1.11453,0.99252,0.56121,0.48485,0.426,0.16948,2.60438,2.38152,2.96136,7.62079e-05,7.62079e-05,7.62079e-05
93,6745.27,0.83407,1.10129,0.98661,0.55883,0.48485,0.4177,0.16884,2.65288,2.36072,3.01608,6.85948e-05,6.85948e-05,6.85948e-05
94,6782.28,0.79484,1.00172,0.96385,0.52865,0.47588,0.40735,0.16078,2.63692,2.43531,2.9569,6.09817e-05,6.09817e-05,6.09817e-05
95,6819.92,0.76159,1.04055,0.9449,0.47546,0.43939,0.3863,0.1599,2.58805,2.5221,2.89627,5.33686e-05,5.33686e-05,5.33686e-05
96,6857.29,0.78453,1.00234,0.96518,0.47776,0.39394,0.37595,0.15633,2.55746,2.54792,2.85326,4.57555e-05,4.57555e-05,4.57555e-05
97,6895.77,0.74296,1.02991,0.93469,0.47606,0.39394,0.37106,0.14931,2.54637,2.60769,2.81047,3.81424e-05,3.81424e-05,3.81424e-05
98,6933.96,0.77261,0.98797,0.92542,0.49751,0.42424,0.38322,0.15315,2.54197,2.62231,2.79948,3.05293e-05,3.05293e-05,3.05293e-05
99,6971.22,0.73586,1.00101,0.92631,0.48062,0.40909,0.37108,0.15257,2.5447,2.62604,2.79561,2.29162e-05,2.29162e-05,2.29162e-05
100,7009.56,0.74997,1.00973,0.93489,0.48599,0.42424,0.36276,0.15122,2.54737,2.64293,2.78632,1.53031e-05,1.53031e-05,1.53031e-05
